"2024-08-10","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_2","PrimeSource Distributors","General Supplier","6","381","9","322","0","6.93","10.70","0","0","9.64"
"2024-08-10","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_5","Delta Retail Supply","Retail Supplier","6","381","4","322","0","19.41","23.81","0","0","9.64"
"2024-08-11","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_8","SwiftChain Distributors","Distribution Partner","9","372","14","322","0","13.95","20.48","0","0","9.63"
"2024-08-11","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_5","Delta Retail Supply","Retail Supplier","9","372","8","322","0","11.46","19.92","0","0","9.63"
"2024-08-11","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_9","NextWave Sourcing","Sourcing Partner","9","372","6","322","0","6.06","8.41","0","0","9.63"
"2024-08-11","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_2","PrimeSource Distributors","General Supplier","9","372","9","322","0","6.93","10.70","0","0","9.63"
"2024-08-11","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_5","Delta Retail Supply","Retail Supplier","9","372","4","322","0","19.41","23.81","0","0","9.63"
"2024-08-12","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_8","SwiftChain Distributors","Distribution Partner","7","365","14","322","0","13.95","20.48","0","0","5.22"
"2024-08-12","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_5","Delta Retail Supply","Retail Supplier","7","365","8","322","0","11.46","19.92","0","0","5.22"
"2024-08-12","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_9","NextWave Sourcing","Sourcing Partner","7","365","6","322","0","6.06","8.41","0","0","5.22"
"2024-08-12","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_2","PrimeSource Distributors","General Supplier","7","365","9","322","0","6.93","10.70","0","0","5.22"
"2024-08-12","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_5","Delta Retail Supply","Retail Supplier","7","365","4","322","0","19.41","23.81","0","0","5.22"
"2024-08-13","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_8","SwiftChain Distributors","Distribution Partner","13","352","14","322","0","13.95","20.48","0","0","14.25"
"2024-08-13","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_5","Delta Retail Supply","Retail Supplier","13","352","8","322","0","11.46","19.92","0","0","14.25"
"2024-08-13","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_9","NextWave Sourcing","Sourcing Partner","13","352","6","322","0","6.06","8.41","0","0","14.25"
"2024-08-13","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_2","PrimeSource Distributors","General Supplier","13","352","9","322","0","6.93","10.70","0","0","14.25"
"2024-08-13","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_5","Delta Retail Supply","Retail Supplier","13","352","4","322","0","19.41","23.81","0","0","14.25"
"2024-08-14","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_8","SwiftChain Distributors","Distribution Partner","7","345","14","322","0","13.95","20.48","0","0","5.91"
"2024-08-14","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_5","Delta Retail Supply","Retail Supplier","7","345","8","322","0","11.46","19.92","0","0","5.91"
"2024-08-14","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_9","NextWave Sourcing","Sourcing Partner","7","345","6","322","0","6.06","8.41","0","0","5.91"
"2024-08-14","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_2","PrimeSource Distributors","General Supplier","7","345","9","322","0","6.93","10.70","0","0","5.91"
"2024-08-14","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_5","Delta Retail Supply","Retail Supplier","7","345","4","322","0","19.41","23.81","0","0","5.91"
"2024-08-15","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_8","SwiftChain Distributors","Distribution Partner","12","333","14","322","0","13.95","20.48","0","0","8.46"
"2024-08-15","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_5","Delta Retail Supply","Retail Supplier","12","333","8","322","0","11.46","19.92","0","0","8.46"
"2024-08-15","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_9","NextWave Sourcing","Sourcing Partner","12","333","6","322","0","6.06","8.41","0","0","8.46"
"2024-08-15","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_2","PrimeSource Distributors","General Supplier","12","333","9","322","0","6.93","10.70","0","0","8.46"
"2024-08-15","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_5","Delta Retail Supply","Retail Supplier","12","333","4","322","0","19.41","23.81","0","0","8.46"
"2024-08-16","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_8","SwiftChain Distributors","Distribution Partner","20","313","14","322","0","13.95","20.48","1","0","19.00"
"2024-08-16","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_5","Delta Retail Supply","Retail Supplier","20","313","8","322","0","11.46","19.92","1","0","19.00"
"2024-08-16","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_9","NextWave Sourcing","Sourcing Partner","20","313","6","322","0","6.06","8.41","1","0","19.00"
"2024-08-16","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_2","PrimeSource Distributors","General Supplier","20","313","9","322","0","6.93","10.70","1","0","19.00"
"2024-08-16","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_5","Delta Retail Supply","Retail Supplier","20","313","4","322","0","19.41","23.81","1","0","19.00"
"2024-08-17","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_8","SwiftChain Distributors","Distribution Partner","10","561","14","322","258","13.95","20.48","1","0","10.28"
"2024-08-17","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_5","Delta Retail Supply","Retail Supplier","10","561","8","322","258","11.46","19.92","1","0","10.28"
"2024-08-17","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_9","NextWave Sourcing","Sourcing Partner","10","561","6","322","258","6.06","8.41","1","0","10.28"
"2024-08-17","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_2","PrimeSource Distributors","General Supplier","10","561","9","322","258","6.93","10.70","1","0","10.28"
"2024-08-17","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_5","Delta Retail Supply","Retail Supplier","10","561","4","322","258","19.41","23.81","1","0","10.28"
"2024-08-18","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_8","SwiftChain Distributors","Distribution Partner","25","536","14","322","0","13.95","20.48","0","0","19.58"
"2024-08-18","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_5","Delta Retail Supply","Retail Supplier","25","536","8","322","0","11.46","19.92","0","0","19.58"
"2024-08-18","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_9","NextWave Sourcing","Sourcing Partner","25","536","6","322","0","6.06","8.41","0","0","19.58"
"2024-08-18","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_2","PrimeSource Distributors","General Supplier","25","536","9","322","0","6.93","10.70","0","0","19.58"
"2024-08-18","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_5","Delta Retail Supply","Retail Supplier","25","536","4","322","0","19.41","23.81","0","0","19.58"
"2024-08-19","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_8","SwiftChain Distributors","Distribution Partner","11","525","14","322","0","13.95","20.48","0","0","14.68"
"2024-08-19","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_5","Delta Retail Supply","Retail Supplier","11","525","8","322","0","11.46","19.92","0","0","14.68"
"2024-08-19","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_9","NextWave Sourcing","Sourcing Partner","11","525","6","322","0","6.06","8.41","0","0","14.68"
"2024-08-19","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_2","PrimeSource Distributors","General Supplier","11","525","9","322","0","6.93","10.70","0","0","14.68"
"2024-08-19","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_5","Delta Retail Supply","Retail Supplier","11","525","4","322","0","19.41","23.81","0","0","14.68"
"2024-08-20","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_8","SwiftChain Distributors","Distribution Partner","8","517","14","322","0","13.95","20.48","0","0","9.67"
"2024-08-20","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_5","Delta Retail Supply","Retail Supplier","8","517","8","322","0","11.46","19.92","0","0","9.67"
"2024-08-20","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_9","NextWave Sourcing","Sourcing Partner","8","517","6","322","0","6.06","8.41","0","0","9.67"
"2024-08-20","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_2","PrimeSource Distributors","General Supplier","8","517","9","322","0","6.93","10.70","0","0","9.67"
"2024-08-20","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_5","Delta Retail Supply","Retail Supplier","8","517","4","322","0","19.41","23.81","0","0","9.67"
"2024-08-21","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_8","SwiftChain Distributors","Distribution Partner","2","515","14","322","0","13.95","20.48","0","0","4.24"
"2024-08-21","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_5","Delta Retail Supply","Retail Supplier","2","515","8","322","0","11.46","19.92","0","0","4.24"
"2024-08-21","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_9","NextWave Sourcing","Sourcing Partner","2","515","6","322","0","6.06","8.41","0","0","4.24"
"2024-08-21","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_2","PrimeSource Distributors","General Supplier","2","515","9","322","0","6.93","10.70","0","0","4.24"
"2024-08-21","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_5","Delta Retail Supply","Retail Supplier","2","515","4","322","0","19.41","23.81","0","0","4.24"
"2024-08-22","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_8","SwiftChain Distributors","Distribution Partner","9","506","14","322","0","13.95","20.48","0","0","10.69"
"2024-08-22","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_5","Delta Retail Supply","Retail Supplier","9","506","8","322","0","11.46","19.92","0","0","10.69"
"2024-08-22","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_9","NextWave Sourcing","Sourcing Partner","9","506","6","322","0","6.06","8.41","0","0","10.69"
"2024-08-22","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_2","PrimeSource Distributors","General Supplier","9","506","9","322","0","6.93","10.70","0","0","10.69"
"2024-08-22","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_5","Delta Retail Supply","Retail Supplier","9","506","4","322","0","19.41","23.81","0","0","10.69"
"2024-08-23","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_8","SwiftChain Distributors","Distribution Partner","16","490","14","322","0","13.95","20.48","1","0","18.70"
"2024-08-23","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_5","Delta Retail Supply","Retail Supplier","16","490","8","322","0","11.46","19.92","1","0","18.70"
"2024-08-23","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_9","NextWave Sourcing","Sourcing Partner","16","490","6","322","0","6.06","8.41","1","0","18.70"
"2024-08-23","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_2","PrimeSource Distributors","General Supplier","16","490","9","322","0","6.93","10.70","1","0","18.70"
"2024-08-23","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_5","Delta Retail Supply","Retail Supplier","16","490","4","322","0","19.41","23.81","1","0","18.70"
"2024-08-24","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_8","SwiftChain Distributors","Distribution Partner","20","470","14","322","0","13.95","20.48","0","0","19.14"
"2024-08-24","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_5","Delta Retail Supply","Retail Supplier","20","470","8","322","0","11.46","19.92","0","0","19.14"
"2024-08-24","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_9","NextWave Sourcing","Sourcing Partner","20","470","6","322","0","6.06","8.41","0","0","19.14"
"2024-08-24","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_2","PrimeSource Distributors","General Supplier","20","470","9","322","0","6.93","10.70","0","0","19.14"
"2024-08-24","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_5","Delta Retail Supply","Retail Supplier","20","470","4","322","0","19.41","23.81","0","0","19.14"
"2024-08-25","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_8","SwiftChain Distributors","Distribution Partner","25","445","14","322","0","13.95","20.48","0","0","20.49"
"2024-08-25","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_5","Delta Retail Supply","Retail Supplier","25","445","8","322","0","11.46","19.92","0","0","20.49"
"2024-08-25","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_9","NextWave Sourcing","Sourcing Partner","25","445","6","322","0","6.06","8.41","0","0","20.49"
"2024-08-25","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_2","PrimeSource Distributors","General Supplier","25","445","9","322","0","6.93","10.70","0","0","20.49"
"2024-08-25","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_5","Delta Retail Supply","Retail Supplier","25","445","4","322","0","19.41","23.81","0","0","20.49"
"2024-08-26","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_8","SwiftChain Distributors","Distribution Partner","20","425","14","322","0","13.95","20.48","0","0","24.69"
"2024-08-26","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_5","Delta Retail Supply","Retail Supplier","20","425","8","322","0","11.46","19.92","0","0","24.69"
"2024-08-26","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_9","NextWave Sourcing","Sourcing Partner","20","425","6","322","0","6.06","8.41","0","0","24.69"
"2024-08-26","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_2","PrimeSource Distributors","General Supplier","20","425","9","322","0","6.93","10.70","0","0","24.69"
"2024-08-26","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_5","Delta Retail Supply","Retail Supplier","20","425","4","322","0","19.41","23.81","0","0","24.69"
"2024-08-27","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_8","SwiftChain Distributors","Distribution Partner","9","416","14","322","0","13.95","20.48","0","0","9.84"
"2024-08-27","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_5","Delta Retail Supply","Retail Supplier","9","416","8","322","0","11.46","19.92","0","0","9.84"
"2024-08-27","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_9","NextWave Sourcing","Sourcing Partner","9","416","6","322","0","6.06","8.41","0","0","9.84"
"2024-08-27","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_2","PrimeSource Distributors","General Supplier","9","416","9","322","0","6.93","10.70","0","0","9.84"
"2024-08-27","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_5","Delta Retail Supply","Retail Supplier","9","416","4","322","0","19.41","23.81","0","0","9.84"
"2024-08-28","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_8","SwiftChain Distributors","Distribution Partner","8","408","14","322","0","13.95","20.48","0","0","7.89"
"2024-08-28","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_5","Delta Retail Supply","Retail Supplier","8","408","8","322","0","11.46","19.92","0","0","7.89"
"2024-08-28","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_9","NextWave Sourcing","Sourcing Partner","8","408","6","322","0","6.06","8.41","0","0","7.89"
"2024-08-28","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_2","PrimeSource Distributors","General Supplier","8","408","9","322","0","6.93","10.70","0","0","7.89"
"2024-08-28","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_5","Delta Retail Supply","Retail Supplier","8","408","4","322","0","19.41","23.81","0","0","7.89"
"2024-08-29","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_8","SwiftChain Distributors","Distribution Partner","13","395","14","322","0","13.95","20.48","0","0","12.91"
"2024-08-29","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_5","Delta Retail Supply","Retail Supplier","13","395","8","322","0","11.46","19.92","0","0","12.91"
"2024-08-29","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_9","NextWave Sourcing","Sourcing Partner","13","395","6","322","0","6.06","8.41","0","0","12.91"
"2024-08-29","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_2","PrimeSource Distributors","General Supplier","13","395","9","322","0","6.93","10.70","0","0","12.91"
"2024-08-29","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_5","Delta Retail Supply","Retail Supplier","13","395","4","322","0","19.41","23.81","0","0","12.91"
"2024-08-30","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_8","SwiftChain Distributors","Distribution Partner","1","394","14","322","0","13.95","20.48","0","0","0.76"
"2024-08-30","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_5","Delta Retail Supply","Retail Supplier","1","394","8","322","0","11.46","19.92","0","0","0.76"
"2024-08-30","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_9","NextWave Sourcing","Sourcing Partner","1","394","6","322","0","6.06","8.41","0","0","0.76"
"2024-08-30","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_2","PrimeSource Distributors","General Supplier","1","394","9","322","0","6.93","10.70","0","0","0.76"
"2024-08-30","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_5","Delta Retail Supply","Retail Supplier","1","394","4","322","0","19.41","23.81","0","0","0.76"
"2024-08-31","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_8","SwiftChain Distributors","Distribution Partner","14","380","14","322","0","13.95","20.48","0","0","11.82"
"2024-08-31","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_5","Delta Retail Supply","Retail Supplier","14","380","8","322","0","11.46","19.92","0","0","11.82"
"2024-08-31","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_9","NextWave Sourcing","Sourcing Partner","14","380","6","322","0","6.06","8.41","0","0","11.82"
"2024-08-31","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_2","PrimeSource Distributors","General Supplier","14","380","9","322","0","6.93","10.70","0","0","11.82"
"2024-08-31","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_5","Delta Retail Supply","Retail Supplier","14","380","4","322","0","19.41","23.81","0","0","11.82"
"2024-09-01","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_8","SwiftChain Distributors","Distribution Partner","10","370","14","322","0","13.95","20.48","0","0","12.02"
"2024-09-01","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_5","Delta Retail Supply","Retail Supplier","10","370","8","322","0","11.46","19.92","0","0","12.02"
"2024-09-01","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_9","NextWave Sourcing","Sourcing Partner","10","370","6","322","0","6.06","8.41","0","0","12.02"
"2024-09-01","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_2","PrimeSource Distributors","General Supplier","10","370","9","322","0","6.93","10.70","0","0","12.02"
"2024-09-01","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_5","Delta Retail Supply","Retail Supplier","10","370","4","322","0","19.41","23.81","0","0","12.02"
"2024-09-02","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_8","SwiftChain Distributors","Distribution Partner","10","360","14","322","0","13.95","20.48","0","0","10.86"
"2024-09-02","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_5","Delta Retail Supply","Retail Supplier","10","360","8","322","0","11.46","19.92","0","0","10.86"
"2024-09-02","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_9","NextWave Sourcing","Sourcing Partner","10","360","6","322","0","6.06","8.41","0","0","10.86"
"2024-09-02","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_2","PrimeSource Distributors","General Supplier","10","360","9","322","0","6.93","10.70","0","0","10.86"
"2024-09-02","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_5","Delta Retail Supply","Retail Supplier","10","360","4","322","0","19.41","23.81","0","0","10.86"
"2024-09-03","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_8","SwiftChain Distributors","Distribution Partner","17","343","14","322","0","13.95","20.48","0","0","18.15"
"2024-09-03","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_5","Delta Retail Supply","Retail Supplier","17","343","8","322","0","11.46","19.92","0","0","18.15"
"2024-09-03","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_9","NextWave Sourcing","Sourcing Partner","17","343","6","322","0","6.06","8.41","0","0","18.15"
"2024-09-03","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_2","PrimeSource Distributors","General Supplier","17","343","9","322","0","6.93","10.70","0","0","18.15"
"2024-09-03","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","East","SUP_5","Delta Retail Supply","Retail Supplier","17","343","4","322","0","19.41","23.81","0","0","18.15"
"2024-09-04","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_8","SwiftChain Distributors","Distribution Partner","16","327","14","322","0","13.95","20.48","0","0","15.39"
"2024-09-04","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_5","Delta Retail Supply","Retail Supplier","16","327","8","322","0","11.46","19.92","0","0","15.39"
"2024-09-04","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_9","NextWave Sourcing","Sourcing Partner","16","327","6","322","0","6.06","8.41","0","0","15.39"
"2024-09-04","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_2","PrimeSource Distributors","General Supplier","16","327","9","322","0","6.93","10.70","0","0","15.39"
"2024-09-04","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","West","SUP_5","Delta Retail Supply","Retail Supplier","16","327","4","322","0","19.41","23.81","0","0","15.39"
"2024-09-05","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_8","SwiftChain Distributors","Distribution Partner","5","322","14","322","0","13.95","20.48","0","0","2.45"
"2024-09-05","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_5","Delta Retail Supply","Retail Supplier","5","322","8","322","0","11.46","19.92","0","0","2.45"
"2024-09-05","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_9","NextWave Sourcing","Sourcing Partner","5","322","6","322","0","6.06","8.41","0","0","2.45"
"2024-09-05","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_2","PrimeSource Distributors","General Supplier","5","322","9","322","0","6.93","10.70","0","0","2.45"
"2024-09-05","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","North","SUP_5","Delta Retail Supply","Retail Supplier","5","322","4","322","0","19.41","23.81","0","0","2.45"
"2024-09-06","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_8","SwiftChain Distributors","Distribution Partner","14","715","14","322","407","13.95","20.48","0","0","14.58"
"2024-09-06","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_5","Delta Retail Supply","Retail Supplier","14","715","8","322","407","11.46","19.92","0","0","14.58"
"2024-09-06","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_9","NextWave Sourcing","Sourcing Partner","14","715","6","322","407","6.06","8.41","0","0","14.58"
"2024-09-06","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_2","PrimeSource Distributors","General Supplier","14","715","9","322","407","6.93","10.70","0","0","14.58"
"2024-09-06","SKU_1","Wireless Earbuds","Electronics","WH_2","Cork Distribution Hub","Cork","South","SUP_5","Delta Retail Supply","Retail Supplier","14","715","4","322","407","19.41","23.81","0","0","14.58"
